time,x,y,z
3.912,0.00,-0.02,0.02
3.917,0.03,-0.00,-0.00
3.930,0.01,-0.01,0.00
3.933,-0.00,-0.04,0.00
3.934,-0.02,-0.07,-0.08
3.938,-0.05,-0.10,0.04
3.942,-0.07,-0.09,-0.02
3.951,-0.00,-0.05,-0.10
3.977,-0.04,-0.00,0.08
3.977,-0.00,-0.01,-0.00
3.978,0.00,-0.01,-0.02
3.978,-0.01,0.03,0.15
3.978,0.02,0.01,0.07
3.979,-0.03,-0.00,0.11
3.981,0.07,0.00,0.04
3.987,0.00,-0.07,0.02
3.992,-0.01,-0.06,0.10
3.997,0.01,-0.08,0.05
4.003,-0.02,-0.08,0.04
4.009,-0.06,-0.06,0.21
4.016,0.01,-0.03,-0.09
4.019,-0.02,-0.01,-0.02
4.022,0.00,0.07,0.12
4.027,0.02,0.03,-0.07
4.032,-0.01,0.03,0.05
4.037,0.00,0.04,-0.01
4.042,-0.03,0.01,0.00
4.047,-0.02,-0.04,0.06
4.055,0.01,-0.06,0.01
4.057,0.01,-0.04,0.07
4.062,-0.03,-0.10,0.06
4.068,0.02,-0.08,0.03
4.072,0.03,-0.04,-0.02
4.077,-0.03,-0.04,0.09
4.082,0.01,0.01,-0.03
4.087,-0.06,0.04,0.04
4.092,-0.01,0.02,0.01
4.097,-0.03,-0.00,0.03
4.102,-0.01,-0.02,-0.00
4.108,0.01,-0.01,-0.05
4.112,-0.04,-0.01,0.05
4.118,0.01,-0.07,0.03
4.123,0.06,-0.01,-0.12
4.127,0.01,-0.03,0.04
4.133,0.01,-0.01,-0.03
4.137,-0.01,0.03,0.00
4.143,-0.01,-0.03,0.04
4.147,0.03,-0.02,-0.02
4.152,-0.01,-0.04,0.03
4.158,-0.01,-0.05,0.08
4.162,-0.01,-0.06,-0.10
4.167,-0.01,-0.02,0.01
4.173,-0.04,-0.04,0.02
4.177,0.00,-0.00,0.00
4.182,0.01,-0.01,0.08
4.187,-0.06,-0.01,-0.06
4.192,-0.04,-0.01,-0.04
4.197,-0.01,0.00,-0.06
4.203,-0.01,-0.02,0.01
4.207,-0.02,-0.05,-0.06
4.212,-0.01,0.01,0.02
4.217,0.00,-0.02,-0.06
4.222,0.01,0.00,0.11
4.227,-0.00,-0.03,0.01
4.233,0.01,-0.02,-0.05
4.237,-0.03,0.02,-0.00
4.245,-0.02,0.03,-0.05
4.247,-0.03,-0.04,-0.04
4.252,-0.04,-0.05,-0.09
4.258,-0.06,0.02,-0.01
4.263,-0.04,-0.04,-0.01
4.267,-0.01,-0.01,-0.05
4.274,-0.01,-0.02,0.10
4.277,-0.05,0.00,0.04
4.282,-0.02,-0.03,-0.05
4.287,-0.00,-0.00,-0.07
4.292,-0.05,0.02,0.10
4.297,-0.01,-0.03,-0.08
4.302,-0.06,-0.06,0.03
4.307,0.00,0.01,-0.01
4.312,-0.01,-0.03,0.03
4.317,-0.00,-0.04,-0.05
4.322,-0.01,-0.03,-0.03
4.327,-0.03,-0.05,0.02
4.332,-0.04,-0.03,-0.03
4.337,0.00,-0.04,-0.05
4.342,-0.03,-0.01,-0.03
4.347,-0.03,-0.01,0.06
4.352,-0.03,-0.01,-0.05
4.357,-0.01,-0.00,-0.11
4.362,-0.01,-0.02,-0.01
4.367,-0.01,-0.04,-0.06
4.372,-0.03,-0.05,0.10
4.377,0.04,-0.05,-0.07
4.382,-0.04,-0.05,0.01
4.387,-0.04,-0.05,-0.01
4.395,0.01,-0.05,-0.09
4.398,-0.02,-0.04,0.03
4.402,-0.03,-0.02,0.06
4.410,-0.05,-0.01,-0.05
4.412,0.00,0.03,0.01
4.418,0.01,-0.01,-0.07
4.423,-0.03,-0.02,-0.07
4.428,-0.03,-0.03,-0.03
4.433,-0.04,-0.01,-0.09
4.438,-0.02,-0.05,0.03
4.443,0.03,0.00,-0.00
4.448,0.02,-0.04,-0.11
4.453,-0.04,-0.00,0.01
4.458,0.01,-0.01,-0.10
4.463,-0.02,0.03,-0.03
4.468,-0.00,-0.01,-0.05
4.473,0.02,-0.03,-0.14
4.481,-0.01,-0.04,-0.05
4.483,-0.03,-0.05,-0.06
4.488,-0.03,-0.02,-0.06
4.502,-0.04,-0.01,-0.01
4.505,-0.02,0.00,-0.10
4.508,-0.01,-0.06,-0.05
4.509,-0.10,-0.02,0.08
4.522,0.01,-0.08,-0.07
4.523,-0.05,-0.03,-0.07
4.525,-0.01,-0.03,-0.03
4.539,0.02,0.03,-0.10
4.540,0.00,-0.02,-0.05
4.541,0.01,-0.00,-0.03
4.546,0.00,-0.01,-0.04
4.558,-0.01,-0.04,-0.02
4.559,-0.02,-0.05,-0.06
4.561,-0.02,-0.02,-0.02
4.570,-0.05,-0.04,0.03
4.571,-0.02,-0.01,-0.07
4.573,-0.03,0.04,-0.05
4.578,-0.01,0.04,0.05
4.583,-0.02,0.01,-0.07
4.588,0.00,-0.07,-0.06
4.593,0.01,-0.03,0.00
4.598,-0.01,-0.07,-0.08
4.603,-0.02,-0.07,-0.01
4.609,0.03,-0.02,-0.01
4.617,-0.01,0.06,0.03
4.623,-0.02,-0.03,-0.00
4.624,0.02,-0.03,-0.04
4.634,0.00,0.02,-0.04
4.635,-0.01,-0.02,0.05
4.639,-0.03,-0.08,-0.05
4.643,0.01,-0.04,0.01
4.649,0.02,-0.00,0.04
4.653,-0.02,0.02,-0.03
4.658,0.03,0.01,-0.01
4.663,0.01,0.02,-0.10
4.669,0.02,-0.03,-0.03
4.673,-0.02,-0.05,-0.02
4.682,0.04,-0.03,-0.08
4.684,-0.00,0.00,-0.00
4.688,0.01,-0.03,-0.03
4.694,0.01,-0.00,-0.09
4.698,0.00,0.02,0.01
4.703,-0.03,0.00,-0.04
4.708,-0.05,-0.04,-0.07
4.713,0.01,-0.06,-0.07
4.718,0.02,-0.06,-0.07
4.723,-0.04,-0.01,-0.03
4.730,-0.01,-0.03,-0.04
4.733,-0.01,-0.03,0.00
4.738,-0.08,0.01,-0.03
4.744,-0.03,-0.02,-0.02
4.748,-0.02,-0.01,-0.06
4.754,-0.03,0.01,-0.06
4.758,-0.03,-0.01,-0.03
4.771,-0.03,-0.06,-0.00
4.781,-0.02,-0.04,-0.01
4.784,-0.01,-0.04,-0.02
4.786,-0.01,-0.02,-0.04
4.787,-0.04,-0.02,-0.03
4.796,0.01,-0.04,-0.09
4.799,0.02,0.04,0.00
4.801,-0.02,0.01,0.01
4.821,-0.04,-0.02,-0.05
4.822,-0.03,-0.01,-0.08
4.823,-0.07,0.00,0.05
4.823,-0.05,-0.06,-0.14
4.824,-0.03,-0.07,0.01
4.829,0.00,0.01,-0.14
4.833,0.03,-0.02,0.03
4.839,-0.03,-0.03,-0.12
4.843,0.02,-0.02,-0.05
4.849,0.03,-0.03,-0.07
4.854,-0.01,-0.05,-0.05
4.859,0.01,-0.03,-0.14
4.864,0.01,-0.01,0.11
4.869,0.01,-0.02,-0.21
4.873,-0.03,-0.02,-0.00
4.879,0.00,0.02,-0.14
4.884,-0.01,-0.02,-0.03
4.889,-0.09,-0.05,-0.03
4.894,0.01,-0.01,-0.17
4.903,-0.01,-0.03,-0.11
4.909,-0.06,-0.03,0.04
4.912,0.03,-0.02,-0.22
4.914,-0.00,-0.00,-0.09
4.919,0.04,0.03,-0.09
4.930,0.01,-0.05,-0.09
4.930,-0.00,-0.05,-0.16
4.934,0.01,0.01,-0.07
4.938,-0.04,-0.04,-0.03
4.943,-0.03,-0.04,-0.10
4.949,0.01,0.02,-0.11
4.953,0.01,0.03,-0.11
4.958,-0.03,0.01,-0.07
4.963,-0.00,-0.04,-0.11
4.968,-0.04,0.00,0.05
4.973,-0.03,0.01,-0.10
4.978,-0.04,-0.07,0.02
4.984,-0.01,-0.01,-0.08
4.988,-0.04,-0.04,-0.08
4.993,-0.04,-0.03,-0.03
5.000,-0.06,-0.01,0.08
5.004,-0.05,-0.03,-0.10
5.008,-0.03,-0.03,0.02
5.014,-0.04,0.01,-0.05
5.019,-0.02,-0.02,0.02
5.024,-0.01,-0.02,-0.05
5.029,-0.01,-0.01,-0.01
5.037,-0.00,-0.02,-0.03
5.040,-0.02,0.01,0.02
5.044,0.01,-0.03,-0.08
5.053,-0.03,-0.01,0.01
5.054,0.03,-0.03,-0.05
5.059,0.00,-0.04,-0.09
5.064,-0.01,-0.03,0.02
5.069,0.03,-0.00,-0.06
5.074,-0.03,-0.02,-0.09
5.079,-0.01,0.00,-0.04
5.085,-0.02,-0.03,-0.00
5.089,-0.00,-0.04,-0.03
5.094,-0.00,-0.01,-0.18
5.099,0.01,-0.02,-0.02
5.104,-0.02,0.02,0.05
5.109,-0.02,-0.07,-0.06
5.114,0.01,-0.05,-0.00
5.128,0.01,0.00,-0.01
5.136,0.00,-0.05,-0.03
5.138,0.02,-0.04,-0.12
5.140,-0.01,0.04,0.06
5.141,-0.01,-0.07,-0.07
5.169,-0.04,-0.04,-0.09
5.170,-0.04,-0.01,-0.04
5.170,-0.05,-0.05,0.01
5.171,-0.02,-0.05,-0.04
5.172,-0.02,0.02,-0.11
5.172,-0.02,0.01,-0.06
5.174,-0.06,-0.00,-0.02
5.180,-0.02,-0.02,-0.16
5.184,0.02,-0.01,-0.05
5.190,-0.02,0.01,0.02
5.194,-0.02,-0.04,-0.09
5.199,0.02,-0.05,-0.04
5.205,-0.02,0.00,0.10
5.209,-0.02,-0.02,-0.07
5.214,-0.03,-0.06,0.06
5.220,0.02,0.01,-0.09
5.224,0.01,0.01,0.05
5.229,-0.05,-0.00,0.01
5.234,-0.02,-0.04,-0.10
5.239,-0.04,0.01,-0.06
5.244,-0.05,-0.06,-0.00
5.249,-0.01,-0.04,-0.04
5.258,0.01,0.02,-0.04
5.261,0.02,-0.01,0.01
5.266,-0.01,-0.07,-0.01
5.274,-0.03,-0.03,-0.02
5.275,0.01,-0.02,-0.10
5.280,0.02,-0.03,-0.03
5.284,0.03,-0.02,-0.05
5.290,0.09,0.04,-0.14
5.294,-0.01,-0.02,-0.06
5.299,-0.03,-0.03,-0.05
5.305,-0.04,-0.02,-0.12
5.309,0.02,-0.00,-0.09
5.314,0.02,-0.06,0.00
5.320,0.00,-0.00,0.01
5.324,-0.00,0.02,-0.11
5.330,-0.02,-0.06,-0.13
5.335,-0.07,-0.03,-0.04
5.343,0.04,-0.01,-0.15
5.347,-0.01,-0.08,-0.08
5.350,-0.02,-0.03,-0.04
5.371,0.04,0.00,-0.03
5.372,-0.02,-0.07,-0.03
5.373,-0.02,-0.02,-0.01
5.375,-0.02,-0.04,-0.12
5.376,-0.05,-0.02,-0.05
5.382,0.04,-0.00,-0.10
5.385,-0.00,0.00,-0.03
5.390,-0.03,-0.01,-0.02
5.395,-0.04,-0.00,-0.07
5.401,0.01,-0.02,-0.06
5.405,-0.05,-0.00,-0.10
5.410,-0.01,-0.02,-0.09
5.415,-0.00,-0.01,-0.13
5.427,0.04,-0.05,-0.00
5.430,-0.04,-0.01,0.06
5.431,-0.03,-0.05,-0.07
5.457,-0.03,-0.05,-0.11
5.459,0.03,-0.01,-0.05
5.461,-0.01,-0.01,-0.04
5.462,-0.01,-0.01,-0.13
5.463,-0.01,0.02,0.11
5.464,-0.05,-0.03,-0.06
5.465,-0.05,-0.09,-0.10
5.472,0.02,-0.04,-0.12
5.474,0.01,0.04,0.09
5.479,0.01,-0.02,-0.08
5.484,-0.03,-0.08,-0.05
5.492,0.03,-0.01,-0.05
5.496,0.04,-0.04,-0.10
5.499,0.08,-0.04,-0.04
5.505,0.05,0.01,-0.06
5.510,0.04,0.03,-0.00
5.519,0.01,-0.05,-0.09
5.520,-0.00,-0.05,-0.03
5.525,0.02,-0.04,-0.07
5.529,-0.02,-0.07,0.03
5.534,-0.01,0.00,-0.14
5.540,-0.00,-0.00,-0.03
5.544,-0.03,-0.01,0.01
5.549,-0.04,-0.04,-0.08
5.555,-0.06,-0.02,-0.02
5.560,-0.02,0.00,-0.17
5.564,-0.03,-0.03,-0.03
5.569,-0.01,-0.02,0.04
5.576,-0.04,-0.04,-0.22
5.581,-0.03,-0.08,-0.05
5.584,0.02,-0.05,0.01
5.590,-0.01,-0.02,-0.10
5.595,-0.07,-0.02,0.06
5.600,-0.02,-0.04,-0.10
5.605,-0.03,0.02,-0.02
5.610,-0.01,-0.01,-0.09
5.615,0.03,-0.03,-0.21
5.620,-0.03,-0.03,0.03
5.627,-0.02,0.01,-0.14
5.630,0.01,-0.04,0.00
5.635,-0.03,-0.08,-0.09
5.640,0.01,0.01,-0.07
5.645,-0.01,-0.03,-0.11
5.650,0.01,-0.03,-0.14
5.655,0.02,0.01,-0.07
5.660,-0.04,0.04,0.01
5.665,-0.00,-0.07,-0.23
5.671,-0.03,-0.06,-0.12
5.687,-0.01,-0.01,-0.06
5.699,0.02,-0.01,-0.15
5.701,0.03,-0.03,-0.16
5.702,0.01,0.00,0.10
5.703,-0.04,-0.07,-0.05
5.704,-0.03,-0.07,-0.08
5.706,-0.02,-0.01,0.02
5.720,0.00,-0.00,-0.11
5.721,-0.02,-0.01,-0.01
5.721,-0.00,-0.03,-0.10
5.727,0.04,-0.01,-0.07
5.730,-0.02,0.01,-0.00
5.735,-0.00,-0.06,-0.07
5.740,0.00,0.05,-0.11
5.746,-0.01,0.04,0.05
5.750,-0.03,-0.05,-0.14
5.755,-0.03,-0.05,-0.04
5.760,0.02,0.04,0.00
5.765,0.03,-0.02,-0.06
5.770,0.01,-0.01,-0.04
5.775,0.01,0.02,-0.06
5.780,-0.05,-0.02,-0.15
5.785,-0.00,-0.02,-0.01
5.792,0.00,-0.03,-0.16
5.801,-0.00,-0.02,0.02
5.810,-0.02,0.00,0.04
5.811,-0.02,-0.11,-0.14
5.817,-0.07,-0.07,-0.00
5.818,-0.05,-0.01,0.00
5.822,-0.05,-0.00,-0.16
5.826,-0.09,-0.02,0.04
5.831,0.00,0.02,-0.09
5.835,-0.05,-0.01,-0.08
5.840,-0.03,-0.05,0.01
5.846,0.02,0.02,-0.09
5.851,0.01,0.02,-0.07
5.855,0.01,-0.01,0.02
5.860,-0.01,-0.04,-0.02
5.866,-0.01,-0.02,-0.00
5.871,0.02,-0.01,-0.11
5.876,0.04,0.01,-0.08
5.882,0.03,0.04,-0.06
5.886,0.01,-0.02,-0.08
5.890,-0.02,-0.01,-0.04
5.896,0.02,-0.05,-0.17
5.900,-0.01,-0.01,-0.11
5.906,0.00,-0.01,-0.14
5.910,-0.02,0.01,0.07
5.916,-0.01,-0.05,-0.15
5.921,0.01,-0.03,-0.02
5.939,-0.02,-0.07,-0.10
5.941,-0.06,-0.02,-0.07
5.942,-0.05,0.04,-0.15
5.943,-0.04,-0.00,-0.07
5.970,-0.05,-0.03,-0.02
5.971,-0.07,-0.00,-0.12
5.972,-0.01,-0.05,-0.20
5.973,-0.00,-0.04,-0.03
5.973,0.01,-0.03,-0.03
5.974,-0.05,-0.07,-0.08
5.985,-0.04,-0.07,-0.02
5.986,-0.03,-0.01,-0.10
5.987,-0.02,-0.01,-0.10
5.991,-0.01,-0.01,-0.18
5.997,0.04,0.02,-0.04
6.001,-0.07,0.00,-0.04
6.006,-0.08,-0.07,-0.10
6.011,-0.06,0.01,-0.09
6.022,0.00,0.05,-0.07
6.024,-0.04,-0.03,-0.11
6.026,0.05,-0.02,-0.15
6.033,0.02,-0.04,-0.02
6.040,-0.00,-0.03,-0.16
6.041,-0.01,-0.02,-0.01
6.046,0.02,-0.04,-0.09
6.052,0.04,0.04,-0.02
6.056,-0.04,-0.01,-0.08
6.061,0.03,-0.04,-0.10
6.066,0.05,-0.01,-0.04
6.071,-0.01,0.03,-0.04
6.076,-0.01,-0.06,-0.17
6.087,0.02,-0.04,-0.01
6.088,-0.00,0.00,0.07
6.098,-0.04,-0.05,-0.17
6.098,-0.03,-0.05,0.03
6.113,-0.04,0.00,-0.09
6.114,-0.03,0.02,0.03
6.115,-0.06,-0.06,-0.06
6.116,-0.04,-0.01,-0.07
6.121,-0.03,-0.00,-0.11
6.126,-0.02,0.01,0.08
6.131,-0.02,-0.02,-0.13
6.136,-0.01,-0.03,0.02
6.141,-0.04,-0.01,-0.02
6.147,-0.02,-0.07,-0.12
6.151,0.03,-0.02,0.07
6.156,0.04,0.00,-0.15
6.161,-0.02,-0.03,0.10
6.167,0.02,-0.02,-0.13
6.171,0.04,0.01,-0.02
6.176,0.01,-0.04,-0.06
6.181,0.02,0.01,0.06
6.186,0.02,0.00,-0.08
6.191,-0.02,-0.10,-0.03
6.196,-0.03,-0.06,-0.07
6.204,-0.00,-0.02,-0.11
6.210,0.03,-0.03,-0.07
6.211,-0.01,0.01,0.01
6.218,0.02,-0.01,-0.08
6.233,-0.01,0.01,-0.18
6.235,-0.01,-0.03,-0.04
6.236,0.01,-0.04,-0.09
6.236,-0.02,0.00,-0.05
6.241,0.04,-0.01,-0.19
6.246,-0.00,-0.05,0.04
6.253,-0.03,-0.03,-0.13
6.256,-0.09,0.02,-0.07
6.261,0.01,-0.02,-0.21
6.270,-0.03,0.03,-0.06
6.271,-0.06,-0.03,-0.05
6.276,-0.08,-0.04,-0.11
6.282,-0.01,-0.02,-0.07
6.286,-0.00,0.04,-0.11
6.291,-0.05,-0.01,-0.08
6.296,-0.02,-0.03,-0.22
6.302,0.01,-0.01,0.06
6.306,-0.05,0.01,-0.16
6.311,0.01,-0.05,-0.09
6.316,0.03,0.00,-0.13
6.321,0.02,0.01,-0.09
6.326,-0.03,-0.05,-0.11
6.333,-0.02,-0.02,-0.20
6.341,0.03,-0.02,-0.05
6.355,-0.02,0.00,-0.11
6.355,-0.04,0.02,0.09
6.356,0.05,-0.05,-0.18
6.357,-0.00,-0.07,0.09
6.362,-0.02,-0.04,-0.11
6.366,-0.03,0.01,-0.02
6.371,0.03,0.01,-0.15
6.376,-0.09,-0.02,0.00
6.382,-0.02,-0.01,-0.06
6.387,0.01,-0.01,-0.00
6.392,0.02,-0.02,0.07
6.396,-0.04,-0.04,-0.10
6.404,-0.05,-0.01,-0.00
6.407,0.02,0.00,-0.07
6.411,0.00,-0.00,0.03
6.417,-0.01,-0.05,-0.09
6.423,-0.00,-0.02,0.05
6.435,0.04,-0.03,-0.14
6.436,-0.00,-0.01,-0.04
6.437,0.04,-0.02,-0.16
6.441,0.00,0.02,0.02
6.446,-0.02,-0.03,-0.06
6.451,-0.02,0.01,0.04
6.457,-0.00,-0.03,-0.14
6.461,-0.03,-0.01,-0.05
6.467,-0.03,-0.02,0.01
6.478,0.02,-0.01,-0.10
6.479,0.01,-0.02,-0.13
6.482,-0.02,0.01,-0.10
6.503,-0.06,-0.01,-0.00
6.504,0.00,-0.01,-0.24
6.505,0.03,-0.03,-0.06
6.506,0.00,-0.00,-0.13
6.508,-0.05,-0.02,-0.04
6.512,-0.04,-0.04,-0.16
6.519,-0.05,-0.05,-0.08
6.530,-0.07,-0.01,-0.05
6.531,-0.04,0.02,-0.17
6.532,-0.00,-0.02,-0.10
6.542,0.01,-0.03,-0.11
6.543,-0.06,-0.05,-0.06
6.547,-0.05,-0.02,-0.22
6.552,0.00,-0.01,-0.03
6.557,-0.02,-0.04,-0.15
6.562,0.01,-0.02,-0.02
6.567,0.01,-0.06,-0.15
6.574,-0.01,-0.08,-0.08
6.577,-0.06,-0.06,-0.03
6.582,0.02,0.01,-0.17
6.587,0.01,-0.02,-0.10
6.593,-0.02,0.00,0.03
6.597,-0.02,-0.07,-0.06
6.604,0.01,-0.03,-0.09
6.620,0.03,0.00,0.00
6.622,-0.01,0.04,-0.03
6.622,-0.01,0.01,0.05
6.623,0.02,-0.04,-0.01
6.627,-0.00,-0.01,0.07
6.632,-0.00,-0.01,0.04
6.637,0.01,-0.03,-0.01
6.642,0.03,-0.00,0.04
6.647,-0.02,0.01,-0.02
6.654,-0.08,-0.02,0.05
6.658,-0.02,-0.05,-0.04
6.662,-0.05,0.00,0.12
6.667,-0.01,-0.03,-0.13
6.672,0.01,0.01,0.17
6.677,-0.03,-0.06,-0.04
6.682,-0.07,-0.04,0.06
6.687,-0.04,-0.03,-0.13
6.693,0.04,-0.00,-0.04
6.697,-0.00,0.01,-0.01
6.702,-0.07,0.03,0.06
6.707,-0.00,-0.05,-0.12
6.712,-0.02,-0.00,-0.04
6.717,-0.06,0.01,0.05
6.722,-0.03,-0.01,-0.16
6.727,-0.03,-0.01,0.00
6.732,-0.01,-0.05,-0.09
6.737,-0.07,-0.02,0.03
6.742,-0.02,-0.03,-0.18
6.748,-0.01,0.01,-0.13
6.752,0.02,0.00,-0.07
6.763,-0.00,-0.02,-0.08
6.775,0.00,-0.02,-0.12
6.776,-0.01,-0.05,-0.09
6.777,-0.01,-0.03,-0.06
6.778,-0.01,-0.01,-0.13
6.785,0.01,-0.01,-0.11
6.787,0.02,-0.09,-0.08
6.793,0.01,-0.03,-0.00
6.798,0.03,-0.03,-0.18
6.802,0.00,-0.00,-0.04
6.811,0.03,-0.01,-0.15
6.813,-0.02,-0.01,-0.07
6.817,0.03,-0.03,-0.19
6.822,0.04,-0.00,-0.03
6.828,-0.02,0.02,-0.08
6.832,0.05,-0.04,-0.16
6.837,0.00,-0.06,0.03
6.843,0.01,-0.04,-0.15
6.847,-0.05,-0.00,-0.07
6.852,0.02,0.00,-0.05
6.857,-0.00,-0.03,-0.02
6.862,0.02,-0.05,-0.08
6.867,-0.06,-0.03,-0.02
6.873,-0.03,-0.07,-0.11
6.882,0.01,-0.02,0.02
6.884,-0.01,0.02,-0.08
6.888,-0.01,-0.06,-0.05
6.909,0.01,-0.05,0.02
6.910,-0.01,-0.00,-0.07
6.911,-0.07,-0.04,-0.01
6.912,0.03,0.02,-0.11
6.913,0.01,-0.03,-0.05
6.917,-0.02,-0.01,-0.01
6.922,-0.03,-0.02,-0.03
6.930,0.01,-0.02,-0.07
6.933,0.02,0.01,-0.01
6.937,-0.02,-0.02,-0.03
6.943,-0.03,-0.01,-0.06
6.948,-0.03,-0.02,0.03
6.952,-0.08,-0.01,-0.01
6.959,0.01,-0.02,-0.05
6.964,0.02,-0.05,0.01
6.968,-0.04,-0.03,0.04
6.972,-0.03,0.00,-0.08
6.979,0.01,0.01,0.03
6.982,0.04,-0.04,-0.08
6.987,-0.01,-0.03,0.06
6.993,-0.01,-0.01,-0.05
7.021,0.02,-0.06,0.04
7.022,0.02,-0.04,-0.04
7.026,-0.01,-0.03,-0.03
7.027,-0.03,-0.04,-0.05
7.038,0.02,-0.02,-0.05
7.038,-0.02,-0.06,0.06
7.039,-0.01,0.01,-0.01
7.040,0.01,0.01,-0.04
7.041,-0.01,-0.03,-0.05
7.043,0.04,0.01,0.12
7.058,-0.02,-0.04,-0.06
7.059,-0.01,-0.06,0.00
7.060,-0.02,-0.02,-0.02
7.065,-0.01,0.02,0.02
7.068,-0.02,-0.01,-0.06
7.072,-0.06,-0.05,0.07
7.078,-0.05,-0.01,-0.05
7.082,-0.02,0.01,-0.10
7.087,-0.02,-0.01,-0.03
7.092,0.03,0.02,-0.02
7.097,-0.07,-0.02,-0.03
7.102,-0.04,-0.05,-0.03
7.107,-0.00,-0.00,-0.11
7.114,-0.05,0.05,-0.03
7.119,0.01,0.00,-0.15
7.122,0.01,0.01,-0.09
7.127,0.01,-0.05,-0.01
7.132,-0.01,-0.03,-0.02
7.138,-0.01,-0.03,-0.15
7.143,0.04,0.01,-0.05
7.148,0.05,-0.03,-0.05
7.153,-0.01,-0.05,-0.07
7.158,-0.01,-0.09,-0.02
7.163,-0.01,-0.06,-0.03
7.168,0.02,-0.05,-0.04
7.172,0.03,-0.01,-0.10
7.177,0.03,-0.07,-0.00
7.183,0.01,-0.10,-0.13
7.187,-0.05,-0.07,-0.02
7.193,0.04,-0.01,-0.21
7.198,-0.00,-0.03,-0.06
7.202,-0.01,0.02,-0.14
7.207,-0.05,-0.04,-0.03
7.213,0.01,-0.10,-0.13
7.218,0.00,-0.02,0.01
7.223,-0.02,0.03,-0.10
7.228,0.03,0.03,-0.08
7.233,-0.04,-0.04,-0.04
7.238,-0.10,-0.04,-0.09
7.243,-0.05,-0.03,-0.14
7.254,-0.04,0.01,-0.01
7.255,-0.00,0.02,0.00
7.258,-0.04,0.02,-0.09
7.263,-0.03,-0.07,-0.05
7.279,-0.05,-0.10,0.04
7.280,-0.07,-0.04,-0.13
7.281,-0.06,0.05,-0.03
7.285,-0.01,0.08,-0.04
7.288,-0.06,-0.01,0.16
7.293,-0.08,-0.07,-0.12
7.298,0.01,-0.08,0.05
7.303,0.01,0.02,-0.15
7.308,-0.00,0.04,0.03
7.313,-0.03,-0.03,0.05
7.318,-0.03,-0.09,0.03
7.323,-0.05,-0.10,-0.01
7.328,0.02,-0.02,0.04
7.333,0.05,0.01,-0.09
7.338,0.00,0.06,0.13
7.343,-0.00,-0.03,0.07
7.352,-0.04,-0.12,0.05
7.354,-0.03,-0.10,-0.10
7.358,0.03,-0.02,-0.04
7.363,0.02,0.06,-0.02
7.369,-0.04,0.01,0.11
7.373,-0.04,-0.03,-0.12
7.378,-0.03,-0.12,0.07
7.388,0.01,-0.05,-0.04
7.389,0.02,0.05,-0.08
7.397,0.03,0.05,0.02
7.403,-0.02,-0.05,0.06
7.404,-0.03,-0.07,-0.01
7.416,-0.01,-0.07,-0.05
7.418,0.07,-0.02,0.02
7.419,0.02,0.09,0.02
7.423,0.02,0.07,0.08
7.435,-0.02,-0.10,0.01
7.435,-0.01,-0.15,0.03
7.438,0.02,-0.06,0.00
7.443,0.07,0.05,-0.05
7.448,0.03,0.08,0.05
7.454,0.01,0.01,-0.01
7.458,-0.09,-0.10,-0.10
7.465,-0.03,-0.13,-0.07
7.468,0.06,-0.01,0.04
7.474,0.04,0.11,-0.03
7.478,-0.02,0.03,0.04
7.484,-0.02,-0.13,-0.02
7.488,-0.06,-0.15,-0.04
7.493,-0.05,-0.12,-0.17
7.499,0.03,0.05,-0.08
7.504,0.08,0.12,0.03
7.508,-0.01,-0.02,0.00
7.513,-0.05,-0.14,-0.09
7.522,-0.03,-0.16,-0.07
7.532,-0.07,0.01,-0.07
7.534,0.00,0.13,-0.09
7.541,-0.01,0.06,-0.05
7.542,-0.06,-0.09,0.05
7.559,-0.10,-0.19,0.00
7.560,-0.05,-0.09,-0.14
7.561,-0.00,0.10,0.02
7.562,0.01,0.17,-0.02
7.564,-0.01,0.02,0.02
7.585,-0.03,-0.15,-0.12
7.586,-0.10,-0.16,-0.04
7.587,0.01,-0.02,-0.15
7.588,0.06,0.17,-0.04
7.589,0.03,0.10,-0.01
7.594,-0.04,-0.09,0.06
7.601,-0.09,-0.20,0.02
7.604,-0.02,-0.08,-0.10
7.609,0.01,0.07,0.02
7.613,0.04,0.16,-0.01
7.621,-0.01,0.04,-0.01
7.625,-0.01,-0.18,-0.05
7.628,-0.08,-0.17,-0.05
7.634,-0.03,-0.07,0.01
7.639,0.04,0.16,-0.09
7.643,0.03,0.10,0.04
7.648,0.01,-0.06,0.03
7.654,-0.04,-0.20,0.09
7.659,-0.04,-0.11,0.01
7.664,0.03,0.05,0.04
7.669,0.06,0.12,0.03
7.674,0.00,0.05,0.03
7.679,-0.03,-0.09,-0.07
7.694,-0.02,-0.19,0.15
7.695,-0.03,-0.01,0.02
7.701,-0.01,0.18,-0.02
7.701,0.03,0.07,-0.04
7.705,0.00,-0.05,0.18
7.719,-0.07,-0.17,-0.00
7.720,-0.01,-0.15,0.12
7.721,0.04,0.02,0.05
7.725,-0.02,0.17,0.14
7.729,-0.02,0.05,-0.09
7.734,-0.01,-0.14,-0.02
7.741,-0.03,-0.12,0.12
7.744,-0.06,0.04,-0.02
7.749,-0.03,0.10,0.09
7.756,-0.00,0.11,0.09
7.759,-0.06,-0.05,0.03
7.764,-0.02,-0.16,0.08
7.769,0.01,-0.09,0.01
7.775,-0.03,0.07,0.04
7.779,-0.05,0.13,-0.06
